timestamp,open,high,low,close,volume,symbol
2022-11-28 12:30:21.999329,880.0,881.7548107380944,870.5081625269686,880.593689258088,4606927.717099393,فملی
2022-11-29 12:30:21.999329,880.593689258088,891.9701505391222,862.9842203769482,875.9193417715986,3246723.4421833535,فملی
2022-11-30 12:30:21.999329,875.9193417715986,884.3575168116631,851.1679664633537,851.3978218375408,4175224.5435198834,فملی
2022-12-01 12:30:21.999329,851.3978218375408,857.8731577470862,841.730664840763,851.7760044195585,5549412.584788084,فملی
2022-12-02 12:30:21.999329,851.7760044195585,868.6366957398493,847.0671472569111,866.7914713722903,4944866.361969651,فملی
2022-12-05 12:30:21.999329,866.7914713722903,889.0268899386253,862.2133896266173,881.8253815158681,3931128.249651803,فملی
2022-12-06 12:30:21.999329,881.8253815158681,894.6710455840911,859.4076824775881,861.7540441792931,3249170.068449461,فملی
2022-12-07 12:30:21.999329,861.7540441792931,863.4456670022499,843.7326339273955,852.5350381754099,4754143.4385074405,فملی
2022-12-08 12:30:21.999329,852.5350381754099,867.4709558950622,844.3745946713476,856.2598372671938,4388619.23923744,فملی
2022-12-09 12:30:21.999329,856.2598372671938,863.0587722226092,835.8736192461045,847.119464323603,5184259.377035402,فملی
2022-12-12 12:30:21.999329,847.119464323603,871.023809363852,840.3823011718739,859.3863013609249,4489866.356656441,فملی
2022-12-13 12:30:21.999329,859.3863013609249,860.5177695073412,840.321190892666,848.7906266584826,4348483.498230297,فملی
2022-12-14 12:30:21.999329,848.7906266584826,858.4742296425255,826.634549064272,831.8881066313496,3534000.734380402,فملی
2022-12-15 12:30:21.999329,863.3836819060397,864.7451716800707,837.4173516989243,849.9593185814515,17049771.884605605,فملی
2022-12-16 12:30:21.999329,849.9593185814515,851.4426647450537,830.8112541472412,834.6768976536753,5621414.63893354,فملی
2022-12-19 12:30:21.999329,834.6768976536753,846.2045430133552,830.1888388953716,842.8831182993996,4376492.096487737,فملی
2022-12-20 12:30:21.999329,842.8831182993996,850.575166092602,815.6673368596105,826.0009588564749,3927354.555295712,فملی
2022-12-21 12:30:21.999329,826.0009588564749,826.9097672103404,812.505686348999,814.8029294965052,4661747.81816287,فملی
2022-12-22 12:30:21.999329,814.8029294965052,818.2205159064489,807.40899712945,817.6946882004567,4542375.528606731,فملی
2022-12-23 12:30:21.999329,817.6946882004567,820.7839260020795,791.7731214607506,801.5323106400492,5359359.424407759,فملی
2022-12-26 12:30:21.999329,801.5323106400492,819.9120303166793,799.9039336597905,811.7666112251825,3820399.2816639296,فملی
2022-12-27 12:30:21.999329,811.7666112251825,829.9822000707522,806.2486315849072,818.2367037176792,3503536.866310817,فملی
